seller,buyer,post_id,buyer_comment_id,seller_comment_id,buyer_comment_time,seller_comment_time,rule,confidence,confidence_score
rooneyskywalker,ZookeepergameHour27,1rnsc6x,o98wyuh,o998q2v,2026-03-08 02:12:04+00:00,2026-03-08 03:27:31+00:00,seller_confirmed,high,1.0
rooneyskywalker,Stalkersoul1,1rnsc6x,o98wwy0,o998oqs,2026-03-08 02:11:43+00:00,2026-03-08 03:27:16+00:00,seller_confirmed,high,1.0
rooneyskywalker,Argente_Phoenix,1rnsc6x,o98y151,o998jgr,2026-03-08 02:18:43+00:00,2026-03-08 03:26:17+00:00,seller_confirmed,high,1.0
rooneyskywalker,Unun_Pentium,1rnsc6x,o99zvtm,o9a2fqj,2026-03-08 06:44:49+00:00,2026-03-08 07:07:08+00:00,seller_confirmed,high,1.0
rooneyskywalker,Enlightened_Me,1rnsc6x,o98ystm,o998ily,2026-03-08 02:23:37+00:00,2026-03-08 03:26:08+00:00,seller_confirmed,high,1.0
rooneyskywalker,NotRandomIdiot,1rnsc6x,o98ywbd,o998h9q,2026-03-08 02:24:14+00:00,2026-03-08 03:25:53+00:00,seller_confirmed,high,1.0
rooneyskywalker,plasticarmsrace,1rnsc6x,o991qmq,o9987te,2026-03-08 02:42:20+00:00,2026-03-08 03:24:12+00:00,seller_confirmed,high,1.0
rooneyskywalker,connerp_23,1rnsc6x,o9cfuj4,o9cy6ri,2026-03-08 17:16:35+00:00,2026-03-08 18:49:33+00:00,seller_confirmed,high,1.0
FuzzyDunlopSeeEye,Professor_glob,1rmt8gw,o91xm3s,o925qj8,2026-03-06 23:14:30+00:00,2026-03-07 00:02:02+00:00,seller_confirmed,high,1.0
FuzzyDunlopSeeEye,jangale84,1rmt8gw,o91z38o,o925um8,2026-03-06 23:23:04+00:00,2026-03-07 00:02:42+00:00,seller_confirmed,high,1.0
FuzzyDunlopSeeEye,SAVAG3_AR3S,1rmt8gw,o927wbr,o92btw2,2026-03-07 00:14:44+00:00,2026-03-07 00:38:00+00:00,seller_confirmed,high,1.0
FuzzyDunlopSeeEye,CandidateWooden7337,1rmt8gw,o92d1ou,o92dyzt,2026-03-07 00:45:13+00:00,2026-03-07 00:50:48+00:00,seller_confirmed,high,1.0
FuzzyDunlopSeeEye,ScottH7777,1rmt8gw,o9395sb,o939bn5,2026-03-07 04:07:11+00:00,2026-03-07 04:08:18+00:00,seller_confirmed,high,1.0
zenpathfinder,DRChi6,1rnwwop,o99va83,o99vjs6,2026-03-08 06:05:44+00:00,2026-03-08 06:07:53+00:00,seller_confirmed,high,1.0
zenpathfinder,Hour_Ad7343,1rm5mgt,o8x8nl2,o8x978p,2026-03-06 06:31:01+00:00,2026-03-06 06:35:38+00:00,seller_confirmed,high,1.0
zenpathfinder,SpeakingTheTrooth,1rm5mgt,o8xc5hx,o8zbunw,2026-03-06 07:00:46+00:00,2026-03-06 15:36:04+00:00,seller_confirmed,high,1.0
zenpathfinder,marfi311,1rm5mgt,o8yv6wz,o8zbp2c,2026-03-06 14:12:10+00:00,2026-03-06 15:35:19+00:00,seller_confirmed,high,1.0
rooneyskywalker,SiphonicHippo43,1rm15g7,o8w6rd1,o8we4k1,2026-03-06 02:15:05+00:00,2026-03-06 02:57:59+00:00,seller_confirmed,high,1.0
rooneyskywalker,RoundAttitude4730,1rm15g7,o8w8ewt,o90i2mh,2026-03-06 02:24:47+00:00,2026-03-06 18:54:45+00:00,seller_confirmed,high,1.0
rooneyskywalker,ObiWanCannoli47,1rm15g7,o8w5o2q,o8wej6w,2026-03-06 02:08:43+00:00,2026-03-06 03:00:24+00:00,seller_confirmed,high,1.0
rooneyskywalker,jangale84,1rm15g7,o8w66b3,o8wekx0,2026-03-06 02:11:40+00:00,2026-03-06 03:00:41+00:00,seller_confirmed,high,1.0
rooneyskywalker,DigKlutzy4377,1rm15g7,o8w79dn,o8wes9j,2026-03-06 02:17:59+00:00,2026-03-06 03:01:55+00:00,seller_confirmed,high,1.0
rooneyskywalker,Ag0killer99,1rm15g7,o8w7x8t,o8wf9jz,2026-03-06 02:21:52+00:00,2026-03-06 03:04:45+00:00,seller_confirmed,high,1.0
rooneyskywalker,throwawaysandlot2020,1rm15g7,o8w84at,o8wf995,2026-03-06 02:23:02+00:00,2026-03-06 03:04:42+00:00,seller_confirmed,high,1.0
rooneyskywalker,Illustrious_Panda238,1rm15g7,o8w5mcr,o8we2er,2026-03-06 02:08:27+00:00,2026-03-06 02:57:38+00:00,seller_confirmed,high,1.0
rooneyskywalker,CoinSmiths,1rm15g7,o8w7o07,o8wf0qa,2026-03-06 02:20:20+00:00,2026-03-06 03:03:18+00:00,seller_confirmed,high,1.0
xxSpeedysxx,chi_town_steve,1rlz7t8,o8vt0uq,o8vxpdf,2026-03-06 00:53:41+00:00,2026-03-06 01:21:56+00:00,seller_confirmed,high,1.0
stackinggold,NobleFinds,1rl0kkl,o8okfgg,o8okjiw,2026-03-04 23:02:08+00:00,2026-03-04 23:02:45+00:00,seller_confirmed,high,1.0
stackinggold,FuzzyDunlopSeeEye,1rl0kkl,o8olek7,o8pi9ea,2026-03-04 23:07:21+00:00,2026-03-05 02:12:38+00:00,seller_confirmed,high,1.0
stackinggold,Ok_Imagination_188,1rl0kkl,o8ok9pc,o8okfm5,2026-03-04 23:01:16+00:00,2026-03-04 23:02:09+00:00,seller_confirmed,high,1.0
stackinggold,NobleFinds,1rl0kkl,o8ok9r0,o8okh7s,2026-03-04 23:01:16+00:00,2026-03-04 23:02:23+00:00,seller_confirmed,high,1.0
stackinggold,loganhughes32,1rl0kkl,o8okflk,o8okkbx,2026-03-04 23:02:09+00:00,2026-03-04 23:02:52+00:00,seller_confirmed,high,1.0
stackinggold,Klutzy_Turnip_3011,1rl0kkl,o8okn1e,o8phany,2026-03-04 23:03:16+00:00,2026-03-05 02:07:07+00:00,seller_confirmed,high,1.0
stackinggold,fjcisco,1rl0kkl,o8onxy9,o8pidmr,2026-03-04 23:21:13+00:00,2026-03-05 02:13:19+00:00,seller_confirmed,high,1.0
stackinggold,Ocmikeyz,1rl0kkl,o8opssy,o8piijc,2026-03-04 23:31:34+00:00,2026-03-05 02:14:05+00:00,seller_confirmed,high,1.0
zenpathfinder,chi_town_steve,1rkdciq,o8jrcor,o8js6oc,2026-03-04 05:50:17+00:00,2026-03-04 05:57:00+00:00,seller_confirmed,high,1.0
FuzzyDunlopSeeEye,The_Tin_Mann,1rk4d6y,o8i28ma,o8i4z2p,2026-03-03 23:28:24+00:00,2026-03-03 23:44:05+00:00,seller_confirmed,high,1.0
FuzzyDunlopSeeEye,ictguy24,1rk4d6y,o8hzo1l,o8i2swq,2026-03-03 23:14:04+00:00,2026-03-03 23:31:33+00:00,seller_confirmed,high,1.0
FuzzyDunlopSeeEye,Sensitive-Sherbet-48,1rk4d6y,o8i0ecp,o8i2ty7,2026-03-03 23:18:03+00:00,2026-03-03 23:31:43+00:00,seller_confirmed,high,1.0
xxSpeedysxx,rooneyskywalker,1qyy1ri,o47yrs2,,2026-02-08 08:13:08+00:00,,sold_post_single_buyer,sold_post_single_buyer,0.4
xxSpeedysxx,SLyons57,1qud4kk,o39axag,,2026-02-03 00:43:41+00:00,,sold_post_single_buyer,sold_post_single_buyer,0.4
stackinggold,ldmiller33,1r43w77,o5907v8,,2026-02-13 23:04:56+00:00,,sold_post_single_buyer,sold_post_single_buyer,0.4
rooneyskywalker,pandeesh,1rhjd7x,o7ziol7,,2026-03-01 02:27:55+00:00,,sold_post_single_buyer,sold_post_single_buyer,0.4
zenpathfinder,RockyMtnSilverstackr,1rm5mgt,o8zbt96,,2026-03-06 15:35:53+00:00,,sold_post_single_buyer,sold_post_single_buyer,0.4
